quote_id,symbol_id,date_id,time_id,exchange_id,bid_price,ask_price,bid_size,ask_size,spread,mid_price,event_ts
3095,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.57,608.59,0.037,3.868,0.01999999999998181,608.58,2026-03-31 02:24:15.745000
3096,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.57,608.58,0.037,3.868,0.009999999999990905,608.575,2026-03-31 02:24:15.745000
3097,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.57,608.58,0.037,7.652,0.009999999999990905,608.575,2026-03-31 02:24:15.746000
3098,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.57,608.58,0.037,9.686,0.009999999999990905,608.575,2026-03-31 02:24:15.746000
3099,BINANCE:BTCUSDT,20260331,22415,BINANCE,66299.25,66299.32,0.00013,2.09119,0.07000000000698492,66299.285,2026-03-31 02:24:15.746000
3100,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.22,2015.23,0.0024,24.5302,0.009999999999990905,2015.225,2026-03-31 02:24:15.777000
3101,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.22,2015.23,0.0024,25.6346,0.009999999999990905,2015.225,2026-03-31 02:24:15.777000
3102,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.22,2015.23,0.0024,26.6118,0.009999999999990905,2015.225,2026-03-31 02:24:15.778000
3103,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.22,2015.23,0.0024,28.7981,0.009999999999990905,2015.225,2026-03-31 02:24:15.778000
3104,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.19,2015.2,0.0324,1.7456,0.009999999999990905,2015.1950000000002,2026-03-31 02:24:15.778000
3105,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.19,2015.2,0.0324,4.7456,0.009999999999990905,2015.1950000000002,2026-03-31 02:24:15.778000
3106,BINANCE:BTCUSDT,20260331,22415,BINANCE,66298.19,66299.32,0.04452,2.09119,1.1300000000046566,66298.755,2026-03-31 02:24:15.778000
3107,BINANCE:BTCUSDT,20260331,22415,BINANCE,66298.19,66298.2,0.04452,0.19934,0.00999999999476131,66298.195,2026-03-31 02:24:15.779000
3108,BINANCE:BTCUSDT,20260331,22415,BINANCE,66298.19,66298.2,0.04452,0.23627,0.00999999999476131,66298.195,2026-03-31 02:24:15.779000
3109,BINANCE:BTCUSDT,20260331,22415,BINANCE,66298.19,66298.2,0.04452,0.2732,0.00999999999476131,66298.195,2026-03-31 02:24:15.779000
3110,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.37,66298.2,0.1034,0.2732,0.8300000000017462,66297.785,2026-03-31 02:24:15.779000
3111,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.37,66298.2,0.1034,0.83414,0.8300000000017462,66297.785,2026-03-31 02:24:15.779000
3112,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.37,66297.62,0.1034,0.1182,0.25,66297.495,2026-03-31 02:24:15.780000
3113,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.37,66297.62,0.1034,0.228,0.25,66297.495,2026-03-31 02:24:15.780000
3114,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.37,66297.62,0.1034,0.42705,0.25,66297.495,2026-03-31 02:24:15.780000
3115,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.37,66297.38,0.1034,0.11868,0.010000000009313226,66297.375,2026-03-31 02:24:15.780000
3116,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.37,66297.38,0.1034,0.23796,0.010000000009313226,66297.375,2026-03-31 02:24:15.780000
3117,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.37,66297.38,0.1034,0.27489,0.010000000009313226,66297.375,2026-03-31 02:24:15.781000
3118,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.37,66297.38,0.1034,0.31182,0.010000000009313226,66297.375,2026-03-31 02:24:15.781000
3119,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.37,66297.38,0.1034,0.87276,0.010000000009313226,66297.375,2026-03-31 02:24:15.781000
3120,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.34,66297.38,9e-05,0.87276,0.04000000000814907,66297.36,2026-03-31 02:24:15.781000
3121,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.19,2015.2,0.035,4.7456,0.009999999999990905,2015.1950000000002,2026-03-31 02:24:15.784000
3122,BINANCE:BTCUSDT,20260331,22415,BINANCE,66296.97,66297.38,8e-05,0.87276,0.41000000000349246,66297.175,2026-03-31 02:24:15.784000
3123,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.14,2015.2,0.0151,4.7456,0.05999999999994543,2015.17,2026-03-31 02:24:15.793000
3124,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.14,2015.2,0.0151,8.7426,0.05999999999994543,2015.17,2026-03-31 02:24:15.793000
3125,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.14,2015.17,0.0151,3.0,0.029999999999972715,2015.1550000000002,2026-03-31 02:24:15.794000
3126,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.14,2015.15,0.0151,3.0,0.009999999999990905,2015.145,2026-03-31 02:24:15.794000
3127,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.14,2015.15,0.0151,4.8001,0.009999999999990905,2015.145,2026-03-31 02:24:15.794000
3128,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.51,608.58,0.044,9.686,0.07000000000005002,608.5450000000001,2026-03-31 02:24:15.794000
3129,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.51,608.57,0.044,3.784,0.06000000000005912,608.54,2026-03-31 02:24:15.794000
3130,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.51,608.57,0.044,5.818,0.06000000000005912,608.54,2026-03-31 02:24:15.794000
3131,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.51,608.56,0.044,2.034,0.049999999999954525,608.535,2026-03-31 02:24:15.795000
3132,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.51,608.56,0.044,5.902,0.049999999999954525,608.535,2026-03-31 02:24:15.795000
3133,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.51,608.55,0.044,2.034,0.03999999999996362,608.53,2026-03-31 02:24:15.795000
3134,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.51,608.54,0.044,2.034,0.029999999999972715,608.525,2026-03-31 02:24:15.795000
3135,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.51,608.53,0.044,2.035,0.01999999999998181,608.52,2026-03-31 02:24:15.795000
3136,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.51,608.52,0.044,2.035,0.009999999999990905,608.515,2026-03-31 02:24:15.796000
3137,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.5,608.52,7.686,2.035,0.01999999999998181,608.51,2026-03-31 02:24:15.796000
3138,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.5,608.51,7.686,5.033,0.009999999999990905,608.505,2026-03-31 02:24:15.796000
3139,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.5,608.51,6.686,5.033,0.009999999999990905,608.505,2026-03-31 02:24:15.796000
3140,BINANCE:BTCUSDT,20260331,22415,BINANCE,66296.97,66297.38,0.00016,0.87276,0.41000000000349246,66297.175,2026-03-31 02:24:15.796000
3141,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.14,2015.15,0.0151,5.7546,0.009999999999990905,2015.145,2026-03-31 02:24:15.799000
3142,BINANCE:BTCUSDT,20260331,22415,BINANCE,66296.97,66297.38,8e-05,0.87276,0.41000000000349246,66297.175,2026-03-31 02:24:15.799000
3143,BINANCE:BTCUSDT,20260331,22415,BINANCE,66296.97,66297.38,8e-05,0.91842,0.41000000000349246,66297.175,2026-03-31 02:24:15.799000
3144,BINANCE:BTCUSDT,20260331,22415,BINANCE,66296.97,66297.36,8e-05,0.00146,0.3899999999994179,66297.16500000001,2026-03-31 02:24:15.799000
3145,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.5,608.51,2.824,5.033,0.009999999999990905,608.505,2026-03-31 02:24:15.799000
3146,BINANCE:BTCUSDT,20260331,22415,BINANCE,66296.97,66297.35,8e-05,0.01629,0.3800000000046566,66297.16,2026-03-31 02:24:15.800000
3147,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.14,2015.15,0.0111,5.7546,0.009999999999990905,2015.145,2026-03-31 02:24:15.800000
3148,BINANCE:BTCUSDT,20260331,22415,BINANCE,66296.97,66297.35,0.00016,0.01629,0.3800000000046566,66297.16,2026-03-31 02:24:15.800000
3149,BINANCE:BTCUSDT,20260331,22415,BINANCE,66296.97,66297.35,0.00024,0.01629,0.3800000000046566,66297.16,2026-03-31 02:24:15.801000
3150,BINANCE:BTCUSDT,20260331,22415,BINANCE,66296.97,66297.35,0.00032,0.01629,0.3800000000046566,66297.16,2026-03-31 02:24:15.801000
3151,BINANCE:BTCUSDT,20260331,22415,BINANCE,66296.97,66297.35,0.0004,0.01629,0.3800000000046566,66297.16,2026-03-31 02:24:15.801000
3152,BINANCE:BTCUSDT,20260331,22415,BINANCE,66296.97,66297.35,0.00048,0.01629,0.3800000000046566,66297.16,2026-03-31 02:24:15.801000
3153,BINANCE:BTCUSDT,20260331,22415,BINANCE,66296.97,66297.35,0.00056,0.01629,0.3800000000046566,66297.16,2026-03-31 02:24:15.801000
3154,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.35,8e-05,0.01629,0.13999999999941792,66297.28,2026-03-31 02:24:15.802000
3155,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.35,0.00016,0.01629,0.13999999999941792,66297.28,2026-03-31 02:24:15.802000
3156,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.35,0.00024,0.01629,0.13999999999941792,66297.28,2026-03-31 02:24:15.802000
3157,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.35,0.00024,0.05629,0.13999999999941792,66297.28,2026-03-31 02:24:15.802000
3158,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.5,608.51,2.833,5.033,0.009999999999990905,608.505,2026-03-31 02:24:15.802000
3159,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.35,0.00032,0.05629,0.13999999999941792,66297.28,2026-03-31 02:24:15.803000
3160,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.35,0.00032,0.10249,0.13999999999941792,66297.28,2026-03-31 02:24:15.803000
3161,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.14,2015.15,0.0111,6.7924,0.009999999999990905,2015.145,2026-03-31 02:24:15.803000
3162,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.14,2015.15,0.0111,7.7924,0.009999999999990905,2015.145,2026-03-31 02:24:15.803000
3163,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.14,2015.15,0.0111,9.193,0.009999999999990905,2015.145,2026-03-31 02:24:15.803000
3164,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.35,0.00032,0.14249,0.13999999999941792,66297.28,2026-03-31 02:24:15.804000
3165,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.35,0.00032,0.19252,0.13999999999941792,66297.28,2026-03-31 02:24:15.804000
3166,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.35,0.00032,0.33952,0.13999999999941792,66297.28,2026-03-31 02:24:15.804000
3167,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.35,0.00032,0.38572,0.13999999999941792,66297.28,2026-03-31 02:24:15.804000
3168,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.35,0.00032,0.53489,0.13999999999941792,66297.28,2026-03-31 02:24:15.804000
3169,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.35,0.00032,1.26412,0.13999999999941792,66297.28,2026-03-31 02:24:15.805000
3170,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.35,0.00032,1.30412,0.13999999999941792,66297.28,2026-03-31 02:24:15.805000
3171,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.35,0.00032,1.35032,0.13999999999941792,66297.28,2026-03-31 02:24:15.805000
3172,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.14,2015.15,0.0111,10.0462,0.009999999999990905,2015.145,2026-03-31 02:24:15.805000
3173,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.35,0.00032,1.35276,0.13999999999941792,66297.28,2026-03-31 02:24:15.806000
3174,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.33,0.00032,0.01629,0.11999999999534339,66297.27,2026-03-31 02:24:15.806000
3175,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.33,0.00032,0.01775,0.11999999999534339,66297.27,2026-03-31 02:24:15.806000
3176,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.14,2015.15,0.0111,10.8994,0.009999999999990905,2015.145,2026-03-31 02:24:15.806000
3177,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.14,2015.15,0.0111,11.509,0.009999999999990905,2015.145,2026-03-31 02:24:15.806000
3178,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.33,0.0004,0.01775,0.11999999999534339,66297.27,2026-03-31 02:24:15.807000
3179,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.33,0.0004,0.06395,0.11999999999534339,66297.27,2026-03-31 02:24:15.807000
3180,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.33,0.0004,0.10395,0.11999999999534339,66297.27,2026-03-31 02:24:15.807000
3181,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.14,2015.15,0.0111,12.4616,0.009999999999990905,2015.145,2026-03-31 02:24:15.807000
3182,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.14,2015.15,0.0137,12.4616,0.009999999999990905,2015.145,2026-03-31 02:24:15.807000
3183,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.14,2015.15,0.0137,11.509,0.009999999999990905,2015.145,2026-03-31 02:24:15.808000
3184,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.33,0.00032,0.10395,0.11999999999534339,66297.27,2026-03-31 02:24:15.808000
3185,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.33,0.0004,0.10395,0.11999999999534339,66297.27,2026-03-31 02:24:15.808000
3186,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.14,2015.15,0.0137,9.7089,0.009999999999990905,2015.145,2026-03-31 02:24:15.809000
3187,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.14,2015.15,0.0137,10.7856,0.009999999999990905,2015.145,2026-03-31 02:24:15.809000
3188,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.12,2015.13,0.003,2.1748,0.010000000000218279,2015.125,2026-03-31 02:24:15.809000
3189,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.12,2015.13,0.003,6.1723,0.010000000000218279,2015.125,2026-03-31 02:24:15.809000
3190,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.12,2015.13,0.003,9.1723,0.010000000000218279,2015.125,2026-03-31 02:24:15.809000
3191,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.5,608.51,2.833,5.157,0.009999999999990905,608.505,2026-03-31 02:24:15.809000
3192,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.5,608.51,2.833,5.033,0.009999999999990905,608.505,2026-03-31 02:24:15.810000
3193,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.5,608.51,2.823,5.033,0.009999999999990905,608.505,2026-03-31 02:24:15.810000
3194,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.0,2015.13,224.303,9.1723,0.13000000000010914,2015.065,2026-03-31 02:24:15.822000
3195,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.0,2015.11,224.303,3.0,0.10999999999989996,2015.0549999999998,2026-03-31 02:24:15.822000
3196,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.0,2015.1,224.303,3.9997,0.09999999999990905,2015.05,2026-03-31 02:24:15.822000
3197,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.0,2015.1,224.303,6.9997,0.09999999999990905,2015.05,2026-03-31 02:24:15.822000
3198,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.0,2015.09,224.303,3.9955,0.08999999999991815,2015.045,2026-03-31 02:24:15.823000
3199,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.0,2015.09,224.303,6.9955,0.08999999999991815,2015.045,2026-03-31 02:24:15.823000
3200,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.0,2015.08,224.303,3.0,0.07999999999992724,2015.04,2026-03-31 02:24:15.823000
3201,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.0,2015.05,224.303,3.0,0.049999999999954525,2015.025,2026-03-31 02:24:15.823000
3202,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.0,2015.04,224.303,3.0,0.03999999999996362,2015.02,2026-03-31 02:24:15.824000
3203,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.0,2015.03,224.303,3.0,0.029999999999972715,2015.0149999999999,2026-03-31 02:24:15.824000
3204,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.0,2015.02,224.303,3.9904,0.01999999999998181,2015.01,2026-03-31 02:24:15.824000
3205,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.0,2015.02,224.303,6.9904,0.01999999999998181,2015.01,2026-03-31 02:24:15.824000
3206,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.0,2015.01,224.303,3.9994,0.009999999999990905,2015.005,2026-03-31 02:24:15.824000
3207,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.0,2015.01,224.303,6.9994,0.009999999999990905,2015.005,2026-03-31 02:24:15.825000
3208,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.0,2015.01,221.7823,6.9994,0.009999999999990905,2015.005,2026-03-31 02:24:15.825000
3209,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.0,2015.01,221.3886,6.9994,0.009999999999990905,2015.005,2026-03-31 02:24:15.825000
3210,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.0,2015.01,221.3886,13.5548,0.009999999999990905,2015.005,2026-03-31 02:24:15.825000
3211,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.5,608.51,2.832,5.033,0.009999999999990905,608.505,2026-03-31 02:24:15.825000
3212,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.5,608.51,2.841,5.033,0.009999999999990905,608.505,2026-03-31 02:24:15.826000
3213,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.0,2015.01,221.2886,13.5548,0.009999999999990905,2015.005,2026-03-31 02:24:15.826000
3214,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.33,0.00048,0.10395,0.11999999999534339,66297.27,2026-03-31 02:24:15.827000
3215,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.25,0.00048,0.147,0.03999999999359716,66297.23000000001,2026-03-31 02:24:15.827000
3216,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.0,2015.01,185.8945,13.5548,0.009999999999990905,2015.005,2026-03-31 02:24:15.838000
3217,BINANCE:ETHUSDT,20260331,22415,BINANCE,2015.0,2015.01,0.1292,13.5548,0.009999999999990905,2015.005,2026-03-31 02:24:15.838000
3218,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.5,608.51,4.125,5.033,0.009999999999990905,608.505,2026-03-31 02:24:15.838000
3219,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.5,608.51,4.125,10.535,0.009999999999990905,608.505,2026-03-31 02:24:15.838000
3220,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.5,608.51,4.134,10.535,0.009999999999990905,608.505,2026-03-31 02:24:15.838000
3221,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.22,0.00048,0.11928,0.00999999999476131,66297.215,2026-03-31 02:24:15.839000
3222,BINANCE:BTCUSDT,20260331,22415,BINANCE,66297.21,66297.22,0.00048,0.14944,0.00999999999476131,66297.215,2026-03-31 02:24:15.839000
3223,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.99,2015.01,0.0385,13.5548,0.01999999999998181,2015.0,2026-03-31 02:24:15.856000
3224,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.99,2015.01,0.0385,16.5548,0.01999999999998181,2015.0,2026-03-31 02:24:15.856000
3225,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.99,2015.01,0.0385,22.2028,0.01999999999998181,2015.0,2026-03-31 02:24:15.856000
3226,BINANCE:BTCUSDT,20260331,22415,BINANCE,66295.0,66297.22,0.00546,0.14944,2.220000000001164,66296.11,2026-03-31 02:24:15.857000
3227,BINANCE:BTCUSDT,20260331,22415,BINANCE,66295.0,66297.21,0.00546,0.19987,2.210000000006403,66296.10500000001,2026-03-31 02:24:15.857000
3228,BINANCE:BTCUSDT,20260331,22415,BINANCE,66295.0,66297.21,0.00546,0.39919,2.210000000006403,66296.10500000001,2026-03-31 02:24:15.857000
3229,BINANCE:BTCUSDT,20260331,22415,BINANCE,66295.0,66296.98,0.00546,0.4,1.9799999999959255,66295.98999999999,2026-03-31 02:24:15.857000
3230,BINANCE:BTCUSDT,20260331,22415,BINANCE,66295.0,66295.07,0.00546,0.19925,0.07000000000698492,66295.035,2026-03-31 02:24:15.857000
3231,BINANCE:BTCUSDT,20260331,22415,BINANCE,66295.0,66295.01,0.00546,0.19946,0.00999999999476131,66295.005,2026-03-31 02:24:15.858000
3232,BINANCE:BTCUSDT,20260331,22415,BINANCE,66295.0,66295.01,0.00546,0.68894,0.00999999999476131,66295.005,2026-03-31 02:24:15.858000
3233,BINANCE:BTCUSDT,20260331,22415,BINANCE,66295.0,66295.01,0.00546,0.72567,0.00999999999476131,66295.005,2026-03-31 02:24:15.858000
3234,BINANCE:BTCUSDT,20260331,22415,BINANCE,66295.0,66295.01,0.00546,0.7624,0.00999999999476131,66295.005,2026-03-31 02:24:15.858000
3235,BINANCE:BTCUSDT,20260331,22415,BINANCE,66295.0,66295.01,0.00546,1.32334,0.00999999999476131,66295.005,2026-03-31 02:24:15.858000
3236,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.96,2015.01,0.6378,22.2028,0.049999999999954525,2014.9850000000001,2026-03-31 02:24:15.867000
3237,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.96,2014.99,0.6378,3.0,0.029999999999972715,2014.975,2026-03-31 02:24:15.867000
3238,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.96,2014.98,0.6378,3.0,0.01999999999998181,2014.97,2026-03-31 02:24:15.867000
3239,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.96,2014.97,0.6378,6.5556,0.009999999999990905,2014.9650000000001,2026-03-31 02:24:15.867000
3240,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.92,2014.97,0.0907,6.5556,0.049999999999954525,2014.9450000000002,2026-03-31 02:24:15.867000
3241,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.92,2014.96,0.0907,3.0,0.03999999999996362,2014.94,2026-03-31 02:24:15.868000
3242,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.92,2014.95,0.0907,3.0,0.029999999999972715,2014.935,2026-03-31 02:24:15.868000
3243,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.92,2014.93,0.0907,3.0,0.009999999999990905,2014.9250000000002,2026-03-31 02:24:15.868000
3244,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.88,2014.93,0.4946,3.0,0.049999999999954525,2014.9050000000002,2026-03-31 02:24:15.868000
3245,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.88,2014.92,0.4946,3.0,0.03999999999996362,2014.9,2026-03-31 02:24:15.869000
3246,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.88,2014.91,0.4946,3.0,0.029999999999972715,2014.895,2026-03-31 02:24:15.869000
3247,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.88,2014.91,0.4946,9.5558,0.029999999999972715,2014.895,2026-03-31 02:24:15.869000
3248,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.88,2014.9,0.4946,6.5558,0.01999999999998181,2014.89,2026-03-31 02:24:15.869000
3249,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.88,2014.89,0.4946,6.556,0.009999999999990905,2014.8850000000002,2026-03-31 02:24:15.869000
3250,BINANCE:BTCUSDT,20260331,22415,BINANCE,66293.88,66295.01,0.00563,1.32334,1.1299999999901047,66294.445,2026-03-31 02:24:15.870000
3251,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.5,608.51,4.134,12.419,0.009999999999990905,608.505,2026-03-31 02:24:15.870000
3252,BINANCE:BTCUSDT,20260331,22415,BINANCE,66293.88,66295.01,0.00563,1.43487,1.1299999999901047,66294.445,2026-03-31 02:24:15.882000
3253,BINANCE:BTCUSDT,20260331,22415,BINANCE,66293.88,66295.01,0.00563,1.54029,1.1299999999901047,66294.445,2026-03-31 02:24:15.882000
3254,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.76,2014.89,0.2807,6.556,0.13000000000010914,2014.825,2026-03-31 02:24:15.884000
3255,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.76,2014.87,0.2807,3.0,0.10999999999989996,2014.815,2026-03-31 02:24:15.884000
3256,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.76,2014.83,0.2807,3.0,0.06999999999993634,2014.795,2026-03-31 02:24:15.884000
3257,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.76,2014.8,0.2807,3.0,0.03999999999996362,2014.78,2026-03-31 02:24:15.885000
3258,BINANCE:BTCUSDT,20260331,22415,BINANCE,66293.88,66295.01,0.00563,1.57501,1.1299999999901047,66294.445,2026-03-31 02:24:15.885000
3259,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.5,608.51,2.883,12.419,0.009999999999990905,608.505,2026-03-31 02:24:15.885000
3260,BINANCE:BTCUSDT,20260331,22415,BINANCE,66293.3,66295.01,0.00158,1.57501,1.709999999991851,66294.155,2026-03-31 02:24:15.885000
3261,BINANCE:BTCUSDT,20260331,22415,BINANCE,66293.3,66295.01,0.00158,1.69834,1.709999999991851,66294.155,2026-03-31 02:24:15.894000
3262,BINANCE:BNBUSDT,20260331,22415,BINANCE,608.5,608.51,2.883,13.808,0.009999999999990905,608.505,2026-03-31 02:24:15.894000
3263,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.76,2014.8,0.2807,4.0798,0.03999999999996362,2014.78,2026-03-31 02:24:15.894000
3264,BINANCE:BTCUSDT,20260331,22415,BINANCE,66293.3,66295.01,0.00158,1.80992,1.709999999991851,66294.155,2026-03-31 02:24:15.894000
3265,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.76,2014.8,0.2807,5.0374,0.03999999999996362,2014.78,2026-03-31 02:24:15.894000
3266,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.7,2014.8,0.0747,5.0374,0.09999999999990905,2014.75,2026-03-31 02:24:15.895000
3267,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.7,2014.76,0.0747,3.0,0.05999999999994543,2014.73,2026-03-31 02:24:15.895000
3268,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.7,2014.75,0.0747,3.0,0.049999999999954525,2014.725,2026-03-31 02:24:15.895000
3269,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.7,2014.74,0.0747,3.0,0.03999999999996362,2014.72,2026-03-31 02:24:15.895000
3270,BINANCE:ETHUSDT,20260331,22415,BINANCE,2014.64,2014.74,0.003,3.0,0.09999999999990905,2014.69,2026-03-31 02:24:15.895000
